Timestamp,Source IP Address,Destination IP Address,Protocol,Packet Size (Bytes),Connection Duration (sec),Number of Packets,Attack Label
1/2/2022 1:04,143.43.16.42,10.252.212.222,ICMP,1493,0.85,37,Intrusion
2/1/2020 7:50,24.22.27.86,214.131.7.25,TCP,1071,20.81,29,DDoS
7/31/2023 15:54,154.197.158.24,142.113.106.160,TCP,784,18.56,9,Intrusion
1/17/2021 10:37,79.236.107.245,174.255.158.43,TCP,140,15.27,2,Malware
4/17/2022 3:45,68.65.24.201,55.246.233.228,ICMP,406,0.42,4,Malware
8/5/2023 19:50,202.124.73.113,34.33.69.170,TCP,1428,19.04,38,Intrusion
8/5/2023 22:29,200.6.124.125,28.15.143.58,ICMP,678,1.41,11,Intrusion
7/30/2021 23:32,6.20.28.177,4.182.63.32,ICMP,533,1.44,7,Intrusion
1/9/2021 14:05,193.11.235.115,46.191.9.64,ICMP,141,1.77,1,Malware
5/23/2023 9:49,113.68.57.9,166.220.193.102,ICMP,474,1.32,3,Malware
6/22/2021 15:18,199.161.90.124,178.53.80.143,ICMP,1400,1.62,23,DDoS
10/13/2020 13:53,165.175.230.159,217.225.195.141,UDP,306,6.56,5,Malware
3/29/2020 7:16,159.150.207.49,38.151.96.49,TCP,1190,15.32,23,Intrusion
8/17/2022 13:51,40.138.132.48,52.115.255.55,TCP,1278,6.96,26,Intrusion
8/13/2020 22:50,61.151.175.178,215.33.182.162,ICMP,1136,1.24,45,Intrusion
7/6/2022 10:51,179.98.199.124,168.204.43.159,TCP,643,21.89,8,Malware
9/8/2020 9:17,179.4.92.226,131.205.96.170,UDP,986,4.68,14,Intrusion
3/12/2020 3:16,55.161.3.88,79.69.43.134,UDP,869,9,8,Intrusion
2/16/2020 2:41,216.121.38.146,220.183.92.10,UDP,635,9.13,12,DDoS
10/6/2021 2:42,145.109.63.170,70.139.37.132,TCP,1266,20.21,46,Malware
2/19/2020 19:23,204.52.30.235,213.200.142.86,TCP,1413,26.9,38,Intrusion
2/1/2021 22:56,117.204.180.183,47.173.124.199,UDP,769,1.53,7,Intrusion
4/12/2020 5:22,44.251.112.237,161.209.89.172,UDP,815,7.78,6,Malware
2/10/2020 11:59,184.72.17.68,121.90.199.92,TCP,926,8.33,12,Malware
11/22/2022 12:11,37.76.134.174,138.175.70.11,UDP,864,5.35,14,Malware
9/21/2020 10:10,172.8.11.197,125.36.66.122,UDP,1233,1.17,39,DDoS
10/23/2022 3:19,119.182.73.219,18.174.87.88,UDP,785,5.25,15,Malware
2/8/2023 22:12,64.242.202.192,125.226.74.29,UDP,579,2.98,7,Intrusion
6/11/2023 16:01,70.32.78.247,204.146.61.21,TCP,1070,26.54,21,Malware
5/6/2021 12:32,96.225.86.130,60.253.112.223,ICMP,960,1.72,15,DDoS
4/7/2022 20:13,126.183.193.152,39.48.47.26,ICMP,164,1.24,1,DDoS
2/25/2021 5:47,53.244.27.213,146.100.125.110,UDP,575,9.62,8,Intrusion
7/19/2023 23:02,61.68.43.0,47.153.59.18,UDP,989,8.55,6,Malware
9/11/2023 22:55,93.184.20.186,25.134.146.165,TCP,1095,6.92,19,Intrusion
2/16/2020 20:03,94.224.180.137,18.55.247.79,ICMP,1211,0.11,15,Intrusion
11/2/2021 14:40,9.222.25.216,158.111.59.10,UDP,1053,2.44,18,Intrusion
6/16/2022 11:19,1.92.35.43,136.52.212.10,UDP,1429,2.71,33,Intrusion
12/2/2021 2:43,177.96.94.83,110.83.126.166,UDP,1388,7.05,46,Intrusion
4/19/2023 4:06,68.87.231.142,61.25.139.18,TCP,263,20.71,2,DDoS
12/10/2020 1:03,107.251.154.143,79.255.150.247,ICMP,933,0.11,13,DDoS
4/22/2022 13:55,174.220.187.211,55.42.16.252,TCP,1036,16.98,33,Malware
5/9/2021 6:00,25.159.251.101,188.205.2.89,UDP,336,1.22,4,Malware
8/4/2021 6:30,22.124.100.8,164.26.236.156,ICMP,1379,0.85,42,Malware
8/13/2022 23:58,195.43.214.110,63.177.142.111,TCP,286,5.29,4,Malware
3/23/2023 16:58,124.56.231.173,92.214.189.143,TCP,843,9.56,8,DDoS
11/11/2022 6:28,204.124.32.92,92.201.75.101,ICMP,587,0.84,10,Intrusion
3/22/2020 3:51,70.251.224.144,177.35.208.178,ICMP,369,1.44,4,DDoS
5/21/2023 14:17,74.190.186.165,123.171.174.30,TCP,395,9.48,3,DDoS
1/2/2023 14:30,213.192.115.123,47.229.98.197,UDP,116,3.74,1,DDoS
5/19/2021 12:29,83.197.40.242,5.89.193.16,UDP,1085,1.85,36,Malware
6/30/2020 10:34,43.38.209.207,75.116.44.200,TCP,1373,27.95,17,Intrusion
11/28/2020 14:50,53.77.206.116,198.125.70.30,TCP,1357,19.06,17,Intrusion
12/16/2022 12:42,90.83.38.40,27.138.154.147,TCP,498,23.32,1,Malware
10/9/2021 3:53,138.245.1.126,123.23.102.226,ICMP,660,1.33,11,Intrusion
9/2/2021 19:13,112.50.209.131,99.93.133.112,ICMP,1078,1.24,20,DDoS
8/4/2023 1:59,137.10.70.27,138.203.223.177,ICMP,83,1.48,5,DDoS
7/31/2020 5:18,86.9.152.151,125.0.16.67,TCP,448,12.24,3,Malware
3/28/2021 22:40,73.233.145.125,69.239.237.186,TCP,412,7.69,3,Malware
4/15/2022 9:50,207.225.236.182,77.148.20.237,TCP,1464,22.81,18,Malware
1/2/2022 6:41,150.237.223.140,195.137.227.149,TCP,869,5.42,11,DDoS
11/29/2022 2:31,193.214.19.216,209.220.40.53,UDP,1276,9.54,49,Intrusion
1/21/2020 11:08,215.197.48.15,14.53.7.132,UDP,882,3.46,5,Malware
1/22/2023 6:11,213.23.145.8,44.145.26.103,ICMP,1372,0.17,21,DDoS
8/7/2022 18:24,111.40.37.165,167.219.53.54,ICMP,998,0.19,15,Intrusion
6/2/2021 1:55,193.77.35.11,100.168.158.174,TCP,238,13.62,3,Intrusion
8/17/2021 6:05,63.79.253.143,214.206.111.58,UDP,480,2.04,5,Malware
8/4/2020 7:57,74.167.77.78,74.183.158.61,TCP,1048,7.83,43,Malware
5/5/2023 14:52,79.107.8.26,99.146.74.139,ICMP,1278,1.91,49,DDoS
1/23/2021 22:25,196.122.96.136,19.189.239.35,TCP,1329,10.04,25,Intrusion
4/14/2022 22:37,117.110.231.44,90.8.146.81,UDP,248,9.78,2,DDoS
7/23/2022 13:50,206.221.72.98,94.30.10.6,UDP,798,4.6,9,Malware
8/6/2021 23:41,48.98.150.220,76.255.132.231,UDP,784,1.61,11,DDoS
9/29/2022 9:42,192.65.50.115,55.189.227.250,ICMP,1443,1.77,36,Intrusion
8/16/2022 17:44,128.230.247.236,109.4.114.194,TCP,1124,19.26,16,Intrusion
2/25/2022 23:34,12.114.2.105,217.89.20.167,ICMP,1111,1.27,25,DDoS
8/17/2020 13:59,160.71.250.172,115.25.11.164,ICMP,651,1.93,11,Malware
10/8/2021 4:19,176.125.59.234,91.137.19.161,UDP,369,9.6,3,DDoS
8/19/2021 19:50,195.183.135.228,93.30.172.16,ICMP,1479,0.37,16,DDoS
5/3/2021 11:02,181.129.77.232,157.76.49.37,TCP,268,14.2,4,DDoS
10/20/2022 9:58,216.199.186.52,81.39.87.144,UDP,1169,9.46,29,Malware
4/27/2023 12:21,10.243.172.33,60.188.62.213,UDP,771,3.29,6,DDoS
8/15/2021 0:50,104.80.69.254,194.121.196.99,UDP,150,2.28,5,Intrusion
11/28/2020 3:20,29.116.213.136,117.44.71.138,TCP,1031,22.4,42,Malware
9/28/2020 15:39,177.136.105.210,113.23.200.213,TCP,1250,13.12,15,Malware
9/13/2020 16:13,144.34.189.244,186.194.39.144,TCP,1089,9.95,45,DDoS
11/17/2022 10:17,220.233.173.196,28.41.109.34,UDP,1278,1.86,42,DDoS
1/21/2021 1:13,87.3.74.43,162.90.167.153,ICMP,712,0.44,8,Malware
9/7/2022 7:59,50.41.9.154,81.119.235.163,TCP,1019,18.16,41,DDoS
10/29/2021 21:44,217.13.179.70,60.16.220.128,UDP,1284,2.94,28,Intrusion
9/20/2023 8:01,186.39.91.106,183.117.225.138,ICMP,904,0.96,9,Malware
6/22/2022 12:44,87.198.138.153,78.209.4.102,ICMP,1261,0.39,26,DDoS
4/21/2021 13:32,11.72.38.237,88.74.9.103,ICMP,1385,0.97,17,DDoS
1/21/2022 19:53,107.64.69.113,16.170.47.38,TCP,658,10.42,6,Intrusion
11/8/2022 6:43,186.230.166.74,56.120.110.123,UDP,1022,9.64,47,Malware
6/10/2022 7:11,72.11.149.251,47.223.86.248,UDP,366,5.39,2,Intrusion
12/4/2020 16:07,133.51.19.110,184.160.242.224,UDP,1274,4.66,42,Intrusion
2/8/2022 10:27,87.96.0.51,57.85.9.81,ICMP,1362,1.71,18,Malware
1/21/2021 8:42,133.180.94.49,27.177.143.204,TCP,399,27.45,1,DDoS
11/25/2021 7:29,67.230.6.222,35.221.94.68,TCP,382,23.17,5,DDoS
5/14/2020 4:27,172.245.162.47,100.183.85.185,UDP,896,8.33,7,Malware
3/7/2021 15:49,154.110.114.50,53.68.238.80,ICMP,1333,0.77,31,Intrusion
3/6/2023 4:12,188.206.7.200,214.159.127.39,TCP,1068,27.03,28,DDoS
2/18/2020 16:39,212.133.253.142,205.222.219.149,TCP,1433,22.71,31,Malware
4/23/2022 11:34,178.192.70.125,174.105.38.108,TCP,1497,28.32,29,DDoS
6/28/2023 11:21,146.97.145.186,211.231.234.110,UDP,169,2.63,5,DDoS
8/16/2020 0:59,195.54.133.146,150.210.136.213,UDP,1354,4.77,38,DDoS
4/12/2022 12:59,154.48.144.70,163.117.134.161,UDP,1417,3.69,21,Malware
10/10/2021 3:38,45.55.238.33,65.15.30.117,ICMP,1054,0.19,19,Intrusion
9/10/2023 20:16,209.125.229.14,201.163.242.229,UDP,560,7.05,13,Malware
5/26/2022 13:44,76.144.73.122,167.184.76.227,UDP,1286,3.6,33,DDoS
7/17/2022 6:46,21.43.23.1,35.21.170.149,UDP,506,8.62,15,Intrusion
12/31/2020 5:19,195.150.165.7,146.170.108.246,UDP,467,9.58,1,Intrusion
12/10/2021 9:58,13.223.196.90,93.57.240.43,TCP,915,11.13,13,DDoS
3/2/2023 8:28,18.29.92.139,136.2.219.196,TCP,409,19.64,4,Intrusion
2/8/2021 21:42,115.40.48.16,46.233.7.44,UDP,816,2.35,11,DDoS
2/21/2020 10:59,128.22.210.142,203.75.194.92,TCP,650,24.72,5,Malware
3/30/2023 20:58,90.6.253.145,146.185.6.7,ICMP,550,1.67,11,DDoS
8/10/2021 8:30,185.43.184.220,31.35.147.167,TCP,435,22.73,4,Intrusion
10/25/2021 13:13,146.182.133.157,9.23.109.83,ICMP,542,0.11,14,DDoS
12/24/2021 21:24,36.176.99.99,41.43.4.127,TCP,612,10.62,10,Malware
3/10/2023 19:08,222.235.220.212,212.29.162.153,TCP,1105,15.23,22,Malware
2/19/2021 23:39,2.10.182.61,133.255.144.71,ICMP,1174,1.5,26,DDoS
4/27/2023 14:05,167.137.111.38,59.80.73.175,ICMP,199,1.52,2,Intrusion
12/13/2022 8:49,50.50.112.75,159.182.103.206,UDP,822,4.96,10,Malware
8/6/2020 17:35,64.169.131.193,88.107.136.119,TCP,196,22.41,2,Intrusion
4/16/2022 18:43,81.98.73.105,113.37.217.74,UDP,1259,4.16,31,Malware
12/15/2021 6:47,137.40.200.115,74.203.250.34,TCP,757,27.35,11,Intrusion
5/5/2021 16:35,178.211.185.229,96.12.194.206,UDP,454,6.32,3,DDoS
1/9/2023 1:27,174.94.18.153,207.113.231.5,TCP,849,17.33,11,Intrusion
12/12/2020 8:10,185.186.180.227,137.1.67.197,TCP,1474,11.61,40,Malware
5/11/2022 12:33,126.69.68.226,217.235.63.217,ICMP,124,0.93,2,DDoS
12/7/2021 5:15,187.207.34.204,61.202.166.76,TCP,1180,21.26,45,Intrusion
4/3/2022 9:08,143.191.217.84,35.103.123.244,TCP,1093,17.55,34,Intrusion
9/22/2023 2:50,156.248.221.131,97.168.79.155,TCP,1071,11.62,41,Malware
7/11/2023 19:12,223.200.218.182,143.195.19.144,TCP,605,26.47,15,Intrusion
4/16/2020 3:54,70.36.70.238,198.67.3.165,ICMP,792,0.63,5,Intrusion
11/10/2022 19:25,81.171.47.190,187.19.150.204,ICMP,329,0.16,1,Intrusion
6/30/2022 21:27,112.16.135.8,159.113.35.94,TCP,244,22.24,5,Intrusion
6/3/2020 11:48,192.239.152.192,53.60.162.109,ICMP,1284,1.59,47,Intrusion
4/2/2021 22:59,79.206.139.5,138.19.28.45,ICMP,1254,1.71,45,Intrusion
5/12/2020 15:15,152.128.149.159,18.1.201.10,ICMP,612,1.55,14,DDoS
6/8/2020 19:27,134.239.56.254,209.77.126.251,TCP,256,11.47,3,Malware
5/1/2021 12:05,144.74.237.88,103.86.221.30,ICMP,874,1.26,7,Malware
10/8/2021 14:11,86.171.143.187,76.128.41.115,ICMP,416,1.5,1,DDoS
10/22/2021 10:06,120.19.229.252,69.84.152.177,UDP,209,3.38,3,DDoS
2/20/2020 18:25,75.45.7.57,184.32.115.234,UDP,766,1.45,8,Malware
8/30/2020 13:33,194.1.59.92,86.193.223.236,UDP,729,2.83,14,Malware
10/5/2020 15:59,185.196.218.249,180.170.234.158,ICMP,866,0.82,11,Intrusion
10/9/2022 5:25,160.99.5.70,83.84.177.211,UDP,1419,7.26,39,Intrusion
4/11/2023 5:39,166.155.67.202,150.201.141.114,ICMP,1114,0.12,17,DDoS
1/5/2020 8:25,39.100.196.153,184.138.126.188,TCP,129,10.63,4,Malware
8/8/2023 3:47,78.55.223.136,62.16.200.18,ICMP,254,1.67,5,DDoS
1/4/2020 22:17,41.237.237.175,60.110.99.229,TCP,346,13.87,1,DDoS
8/16/2021 21:01,96.196.44.175,176.80.253.124,TCP,690,13.29,6,DDoS
2/2/2020 18:34,160.150.200.84,43.9.76.197,ICMP,1080,0.26,49,Malware
7/21/2022 11:50,212.209.195.110,50.82.155.21,UDP,450,7.3,4,Intrusion
10/25/2020 9:30,165.180.137.50,161.89.163.202,ICMP,478,0.47,4,DDoS
3/12/2023 3:50,5.67.8.121,133.111.25.176,TCP,755,26.86,5,Intrusion
2/1/2022 1:34,31.22.104.115,187.13.79.72,UDP,786,9.59,15,Malware
10/14/2022 20:09,138.81.53.184,192.117.115.162,UDP,1234,9.87,28,Malware
5/30/2021 12:00,175.136.196.128,134.183.88.72,ICMP,919,0.15,8,Malware
11/26/2022 19:53,78.100.164.28,61.168.78.100,ICMP,1414,1.55,40,DDoS
6/6/2021 18:50,81.200.217.30,66.76.12.4,TCP,1331,14.14,43,Intrusion
2/4/2023 6:28,122.190.180.89,139.208.63.92,ICMP,227,0.84,1,Malware
9/24/2023 15:31,143.25.115.93,122.252.160.100,ICMP,465,0.39,4,Malware
11/28/2021 4:08,209.22.108.106,42.4.79.114,ICMP,1364,1.75,49,Intrusion
5/29/2020 11:21,146.251.167.172,96.64.169.221,UDP,1345,2.31,21,DDoS
3/17/2023 11:54,68.78.235.54,221.105.110.182,UDP,409,8.63,1,DDoS
2/6/2023 23:28,9.69.228.159,141.144.174.13,ICMP,476,1.56,4,Intrusion
11/27/2022 13:10,146.70.222.46,42.162.20.31,ICMP,156,0.12,2,DDoS
11/28/2021 6:28,207.142.158.155,161.37.255.221,TCP,1069,18.01,40,DDoS
7/3/2023 16:48,89.119.250.129,173.45.127.173,TCP,1116,13.01,39,Intrusion
10/21/2020 9:27,1.118.185.188,87.141.60.238,ICMP,1479,0.18,21,DDoS
1/18/2021 8:43,140.37.245.109,78.192.187.42,UDP,142,8.81,5,Malware
6/15/2020 22:05,94.97.0.73,220.207.161.140,ICMP,829,1.06,10,DDoS
11/29/2022 18:07,209.88.250.142,17.216.124.30,TCP,350,21.59,4,Malware
5/2/2022 18:24,123.70.1.31,70.122.30.214,TCP,715,15,7,DDoS
2/8/2023 18:16,156.226.13.214,55.141.196.41,TCP,155,9.09,1,DDoS
6/12/2022 7:00,70.247.214.218,122.33.158.214,TCP,648,16.52,13,Malware
7/7/2020 7:45,35.171.52.101,19.130.7.14,TCP,1338,14.88,20,Intrusion
1/27/2023 12:42,89.233.139.186,158.110.216.173,ICMP,995,0.33,6,Malware
5/21/2020 14:35,54.240.8.181,187.168.58.103,TCP,855,27.84,11,Intrusion
7/1/2020 9:25,145.85.221.66,78.171.136.228,TCP,84,21.37,4,DDoS
1/15/2022 16:29,62.8.27.225,59.65.94.154,TCP,275,25.36,1,DDoS
10/18/2021 11:25,150.152.147.26,202.22.85.152,UDP,170,3.58,5,Malware
5/13/2022 21:22,21.144.136.80,16.170.155.146,TCP,197,19.78,3,DDoS
3/2/2020 18:42,45.146.231.17,12.25.45.6,UDP,1271,1.01,43,DDoS
4/22/2021 13:16,51.129.108.114,59.2.153.134,TCP,1388,25.85,41,DDoS
12/8/2020 3:48,92.228.98.209,56.112.42.215,TCP,175,28.62,5,DDoS
1/6/2021 6:28,80.143.235.47,217.35.244.215,UDP,1449,8.46,19,DDoS
4/10/2023 7:10,135.123.0.18,114.79.16.207,UDP,87,5.67,2,DDoS
7/14/2021 12:57,78.186.116.10,23.88.200.137,TCP,675,5.44,5,Intrusion
4/18/2020 3:37,136.168.55.177,89.177.250.46,UDP,864,7.44,9,Malware
3/28/2023 9:45,5.250.2.208,125.190.176.144,ICMP,744,0.11,5,DDoS
6/19/2023 15:45,201.100.226.133,108.99.143.238,TCP,480,23.84,2,Intrusion
2/14/2021 1:01,122.44.225.45,202.185.4.183,ICMP,1404,1.27,34,Intrusion
3/5/2023 0:31,215.65.234.173,177.175.172.201,UDP,175,4.72,2,DDoS
12/10/2020 1:55,170.196.244.34,146.47.60.120,ICMP,780,1.54,14,Intrusion
10/5/2021 2:44,178.10.16.105,138.77.85.45,ICMP,80,1.04,2,Intrusion
7/15/2022 8:54,196.215.66.217,161.9.251.173,TCP,878,21.03,9,Intrusion
12/29/2022 19:30,154.149.216.239,214.70.153.208,UDP,464,8.18,5,DDoS
9/21/2021 12:03,132.13.110.63,53.247.131.13,UDP,123,9.06,2,Malware
9/18/2020 3:42,103.85.194.198,196.52.124.27,TCP,229,25.75,2,Intrusion
8/1/2022 6:05,71.111.255.182,158.198.215.57,ICMP,562,0.79,8,Malware
2/26/2023 21:29,120.130.60.25,144.30.9.19,ICMP,1341,0.46,37,DDoS
8/13/2021 15:18,122.137.216.35,178.109.221.98,ICMP,828,1.8,7,DDoS
4/14/2020 21:57,99.138.222.24,75.159.76.209,TCP,683,6.85,13,Intrusion
5/7/2021 13:13,5.175.180.134,197.137.85.70,UDP,1487,1.56,38,DDoS
3/11/2023 15:42,197.150.154.159,170.231.163.90,TCP,343,29.12,5,Malware
7/6/2020 13:30,122.209.171.91,99.250.122.173,UDP,261,2.09,1,Malware
2/25/2020 8:10,44.106.198.216,172.1.53.186,UDP,313,9.16,1,Intrusion
1/28/2020 20:23,191.184.23.47,55.253.54.97,UDP,1343,5.5,41,Intrusion
12/12/2020 13:16,59.173.245.157,77.91.105.30,ICMP,142,0.82,2,Malware
10/17/2020 16:12,55.170.207.95,136.28.116.11,ICMP,1454,1.13,22,Intrusion
1/25/2023 1:07,123.116.163.42,214.173.89.130,TCP,402,25.14,3,Malware
10/3/2023 10:32,139.114.212.158,108.54.238.113,UDP,1177,8.34,29,DDoS
12/25/2022 4:37,122.36.89.231,213.136.208.97,ICMP,730,0.2,8,Intrusion
10/19/2021 21:49,210.191.67.189,89.48.175.199,TCP,919,8.14,13,DDoS
1/5/2023 22:07,45.236.125.149,62.10.252.95,UDP,759,8.57,12,Malware
1/1/2023 23:42,7.156.131.204,85.188.88.180,TCP,992,25.04,12,DDoS
9/5/2021 8:32,121.130.135.46,155.226.53.197,UDP,678,1.2,13,Malware
12/29/2021 23:20,139.141.179.226,31.208.253.183,UDP,651,5.7,7,Malware
5/3/2022 23:25,43.105.168.19,75.50.4.232,ICMP,651,1.47,12,Intrusion
8/4/2021 4:53,24.162.168.23,188.58.179.73,TCP,900,26.33,11,Intrusion
1/17/2020 11:00,143.170.130.193,206.80.200.203,ICMP,481,0.8,1,DDoS
1/7/2023 4:00,56.33.186.130,219.34.203.31,UDP,725,2.46,7,Malware
7/21/2020 18:42,173.56.222.229,92.146.200.158,UDP,1360,7.42,26,DDoS
2/5/2021 7:06,222.170.62.247,139.40.129.74,ICMP,583,1.33,9,Intrusion
11/28/2022 13:56,151.137.98.221,137.190.76.214,UDP,671,3.02,15,Intrusion
6/7/2020 10:11,46.87.246.203,10.183.211.146,ICMP,1489,0.44,23,DDoS
7/23/2020 11:31,4.46.179.19,126.111.201.161,TCP,752,11.07,9,Malware
4/22/2021 0:12,204.198.83.15,14.97.24.86,UDP,375,7.96,4,Intrusion
3/27/2022 20:44,59.46.211.6,35.141.83.177,ICMP,498,1.03,4,DDoS
1/24/2020 21:05,164.33.61.46,171.69.245.98,ICMP,245,1.43,5,Malware
7/27/2022 13:41,75.40.248.124,109.235.87.153,ICMP,1408,1.55,29,DDoS
5/17/2023 19:21,191.128.153.169,63.158.215.221,ICMP,1412,0.44,33,Intrusion
7/27/2023 20:47,211.185.233.234,41.122.75.150,ICMP,1039,0.5,20,Malware
9/19/2023 13:06,220.224.116.218,134.74.157.63,TCP,1293,14.26,46,Intrusion
7/16/2022 14:48,73.121.77.43,130.58.127.96,TCP,1346,18.32,50,DDoS
5/1/2021 2:24,115.92.218.226,113.89.33.56,UDP,1394,6.11,19,DDoS
4/25/2021 13:22,221.24.52.250,40.251.243.189,TCP,772,16.55,6,DDoS
10/21/2020 18:56,126.227.242.60,77.42.216.71,ICMP,710,1.55,7,DDoS
2/9/2022 11:52,74.97.163.58,36.192.223.214,ICMP,495,0.65,1,DDoS
7/19/2020 6:12,46.211.126.248,2.44.193.165,ICMP,585,1.57,11,Intrusion
2/28/2021 14:13,53.31.18.42,162.46.55.83,UDP,428,6.36,5,Intrusion
2/28/2023 2:55,23.64.224.110,180.71.171.190,TCP,833,5.34,10,Intrusion
4/11/2023 4:16,122.190.49.187,3.61.33.4,TCP,750,13.18,7,DDoS
6/19/2023 18:59,213.170.114.222,30.144.76.196,TCP,555,11.4,9,Intrusion
4/21/2021 16:47,27.109.72.21,95.138.19.168,UDP,897,6.14,14,Malware
7/9/2020 18:24,9.112.86.111,183.122.81.25,ICMP,126,0.12,2,Malware
9/16/2023 13:58,41.104.42.189,149.178.187.26,UDP,1245,8.41,25,Malware
6/16/2022 23:57,71.53.125.118,9.66.159.167,UDP,1461,4.97,18,Malware
6/16/2021 23:05,117.228.124.88,142.192.222.139,ICMP,1029,1.06,34,Malware
5/12/2021 9:03,80.120.107.19,107.113.54.43,UDP,1318,8.86,42,Intrusion
3/24/2022 19:26,86.35.209.60,56.226.109.160,UDP,737,2.6,6,DDoS
10/21/2020 0:47,11.56.107.18,14.230.147.130,UDP,1019,9.45,48,DDoS
11/26/2020 0:14,166.215.215.47,15.128.179.209,UDP,927,9.55,13,Malware
9/6/2020 3:01,169.226.70.81,158.40.136.235,TCP,1444,18.2,27,Intrusion
11/17/2022 3:58,129.5.99.217,122.232.152.164,ICMP,316,1.93,1,DDoS
7/7/2021 11:41,20.79.9.62,106.71.172.19,ICMP,1340,0.87,19,Intrusion
9/29/2020 0:50,204.14.206.250,44.115.52.148,ICMP,644,0.88,13,DDoS
10/12/2020 20:20,207.43.148.159,25.253.137.197,UDP,600,1.9,9,Malware
4/26/2022 3:02,49.166.78.61,163.192.30.42,UDP,282,8.92,1,Intrusion
11/28/2022 10:51,159.107.94.52,46.119.82.119,TCP,741,16.76,9,DDoS
2/27/2022 3:29,187.255.25.251,159.232.53.146,UDP,270,6.66,3,Intrusion
8/25/2023 23:32,190.176.32.7,52.212.228.74,TCP,462,19.16,5,Malware
10/7/2020 14:16,181.234.104.14,20.62.38.246,TCP,254,22.23,2,Intrusion
3/27/2023 17:37,185.52.71.238,98.106.44.187,UDP,1231,2.76,19,DDoS
5/20/2023 8:18,55.109.136.233,106.21.131.140,UDP,897,4.41,13,Malware
4/17/2022 15:01,211.162.233.122,44.232.217.81,UDP,510,9.32,12,Intrusion
3/1/2021 5:03,93.89.114.250,219.24.75.45,ICMP,577,0.41,13,Malware
9/26/2023 1:24,155.27.221.121,52.65.155.13,UDP,589,7.41,6,DDoS
4/13/2022 22:35,15.186.117.19,35.15.228.52,UDP,108,8.96,4,Malware
7/25/2023 18:05,109.34.115.86,5.16.189.152,ICMP,643,0.26,15,DDoS
1/16/2023 2:35,162.220.195.41,211.223.183.156,TCP,464,18.26,3,Intrusion
8/17/2022 0:09,25.70.230.181,95.37.67.134,UDP,571,3.7,12,DDoS
2/26/2020 8:47,149.255.153.120,152.20.211.85,ICMP,899,1.85,10,DDoS
2/12/2020 0:36,16.195.64.231,93.93.57.121,ICMP,501,0.99,8,Malware
3/17/2020 5:59,56.31.244.2,5.203.152.68,UDP,349,1.99,3,DDoS
9/14/2020 23:53,140.41.67.128,132.242.98.130,ICMP,122,1.41,4,DDoS
4/14/2020 8:22,97.179.37.90,59.203.60.77,ICMP,311,0.93,5,Intrusion
5/24/2021 18:16,64.68.91.26,120.194.54.182,UDP,452,6,2,Intrusion
11/9/2022 21:10,52.239.89.250,122.120.161.141,UDP,480,2.83,1,Malware
2/23/2020 6:46,25.199.88.50,193.93.214.180,UDP,1356,9.29,37,Intrusion
8/18/2022 18:19,22.191.160.11,120.117.27.137,TCP,1433,18.93,25,DDoS
7/4/2023 7:49,158.7.140.84,145.8.227.157,UDP,1450,7.66,32,Malware
5/14/2023 10:06,108.204.205.146,157.172.229.176,TCP,1359,14.92,17,DDoS
10/10/2021 11:07,15.44.47.208,18.142.226.44,ICMP,1089,0.91,31,Malware
2/28/2020 17:12,71.60.136.217,133.79.99.166,UDP,720,6.91,9,Intrusion
7/19/2022 18:46,81.41.60.227,177.112.190.201,UDP,1332,5.06,20,DDoS
8/3/2021 14:18,19.190.14.41,129.211.115.240,UDP,508,9.65,8,Malware
9/11/2022 14:28,112.3.236.206,187.128.193.195,UDP,554,6.12,8,Intrusion
3/15/2021 23:57,208.113.19.125,220.238.2.169,UDP,501,2.62,5,DDoS
9/8/2023 11:28,119.242.39.57,131.215.254.94,UDP,493,7.05,1,DDoS
2/5/2020 10:03,133.149.177.142,52.168.209.173,ICMP,1350,1.55,18,Intrusion
1/24/2022 13:32,54.110.38.158,217.172.136.195,TCP,750,17.01,10,DDoS
8/25/2020 21:53,13.132.154.179,62.81.101.56,ICMP,1204,0.34,35,Intrusion
5/3/2020 17:04,1.47.177.27,22.170.47.116,TCP,162,21.12,4,Malware
2/15/2022 18:40,218.52.56.132,85.143.247.242,ICMP,659,0.76,7,Intrusion
6/5/2023 6:57,89.209.35.127,74.205.222.248,ICMP,996,1.93,10,Intrusion
9/18/2022 4:15,176.10.69.210,50.179.24.114,UDP,149,9.86,1,DDoS
9/29/2021 11:35,94.157.62.228,177.125.59.12,ICMP,728,0.26,14,Malware
8/15/2023 0:41,141.238.166.55,90.146.163.111,UDP,1466,9.63,34,Malware
4/11/2023 12:19,26.215.188.224,198.30.172.36,TCP,684,17.99,7,DDoS
3/12/2023 16:56,78.100.114.23,85.198.73.7,UDP,1291,3.78,27,Malware
10/2/2022 11:11,95.100.207.88,178.85.180.225,TCP,1393,14.35,23,DDoS
7/18/2022 6:55,63.125.189.99,105.226.247.205,UDP,1120,4.55,39,DDoS
3/9/2020 5:22,50.138.178.122,168.140.9.168,ICMP,724,0.12,15,Intrusion
7/3/2022 16:05,97.2.158.120,109.192.107.1,UDP,280,3.42,1,Intrusion
5/29/2021 14:59,71.67.252.66,21.113.226.199,UDP,1046,4.25,37,DDoS
7/20/2021 9:55,106.229.232.188,94.129.19.249,TCP,697,8.98,8,Malware
10/14/2021 11:17,78.243.221.67,104.223.107.97,TCP,364,18.4,5,DDoS
